Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Month End Characters,Month No.
4835,CA-2017-167661,Thursday 5 October 2017,Tuesday 10 October 2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",$40,5,0.2,$13,Oct,ober,10
4837,CA-2017-167661,Thursday 5 October 2017,Tuesday 10 October 2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$20,4,0.2,$7,Oct,ober,10
4990,CA-2017-107321,Thursday 31 August 2017,Monday 4 September 2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$7,3,0.2,$2,Aug,ust,8
5032,CA-2017-139304,Sunday 29 January 2017,Thursday 2 February 2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,$120,8,0.2,$40,Jan,uary,1
5177,CA-2016-148908,Saturday 5 November 2016,Tuesday 8 November 2016,First Class,JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$53,2,0.2,$20,Nov,ember,11
5357,CA-2016-138037,Thursday 29 September 2016,Monday 3 October 2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,$27,5,0.2,$10,Sep,tember,9
5409,CA-2017-108854,Friday 8 December 2017,Thursday 14 December 2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",$22,1,0.2,$8,Dec,ember,12
5410,CA-2017-108854,Friday 8 December 2017,Thursday 14 December 2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$90,3,0.2,$34,Dec,ember,12
5459,CA-2017-116680,Monday 4 September 2017,Wednesday 6 September 2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$13,6,0.2,$4,Sep,tember,9
5739,CA-2017-156139,Saturday 31 December 2016,Friday 6 January 2017,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",$38,3,0.2,$13,Dec,ember,12
5824,CA-2017-117632,Friday 12 May 2017,Thursday 18 May 2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",$19,4,0.2,$6,May,,5
5886,US-2014-109456,Thursday 16 October 2014,Friday 17 October 2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,$14,3,0.2,$5,Oct,ober,10
5901,CA-2015-146465,Friday 20 November 2015,Tuesday 24 November 2015,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,$24,9,0.2,$8,Nov,ember,11
6129,US-2014-158400,Saturday 25 October 2014,Tuesday 28 October 2014,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,$49,4,0.2,$19,Oct,ober,10
6148,CA-2017-105130,Tuesday 21 November 2017,Saturday 25 November 2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,$41,2,0.2,$15,Nov,ember,11
6289,CA-2014-100090,Tuesday 8 July 2014,Saturday 12 July 2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$197,6,0.2,$69,Jul,y,7
6348,CA-2015-104486,Friday 1 May 2015,Wednesday 6 May 2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",$12,1,0.2,$4,May,,5
6520,US-2017-116652,Friday 15 September 2017,Tuesday 19 September 2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,$3,1,0.2,$1,Sep,tember,9
6739,CA-2016-123358,Sunday 10 April 2016,Sunday 17 April 2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",$48,4,0.2,$16,Apr,il,4
7218,CA-2015-150770,Sunday 3 May 2015,Wednesday 6 May 2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,$62,2,0.2,$22,May,,5
7220,CA-2015-150770,Sunday 3 May 2015,Wednesday 6 May 2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,$50,2,0.2,$17,May,,5
7229,CA-2014-157546,Sunday 20 July 2014,Tuesday 22 July 2014,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,$90,6,0.2,$30,Jul,y,7
7291,CA-2016-153661,Saturday 30 January 2016,Sunday 31 January 2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$51,2,0.2,$18,Jan,uary,1
7530,US-2017-106145,Tuesday 26 September 2017,Tuesday 26 September 2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",$17,3,0.2,$6,Sep,tember,9
7531,US-2017-106145,Tuesday 26 September 2017,Tuesday 26 September 2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,$931,3,0.2,$314,Sep,tember,9
7648,CA-2016-138968,Tuesday 15 March 2016,Wednesday 16 March 2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,$5,2,0.2,$2,Mar,ch,3
8122,CA-2016-116722,Friday 11 November 2016,Wednesday 16 November 2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,$32,11,0.2,$11,Nov,ember,11
8376,CA-2015-158701,Monday 5 January 2015,Saturday 10 January 2015,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,$56,6,0.2,$18,Jan,uary,1
8468,CA-2016-168557,Monday 19 September 2016,Friday 23 September 2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,$9,2,0.2,$3,Sep,tember,9
8598,US-2016-117387,Thursday 27 October 2016,Monday 31 October 2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,$67,4,0.2,$25,Oct,ober,10
9053,CA-2014-141838,Wednesday 26 March 2014,Monday 31 March 2014,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$28,4,0.2,$9,Mar,ch,3
9243,CA-2014-113271,Wednesday 9 July 2014,Monday 14 July 2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$14,6,0.2,$5,Jul,y,7
9338,CA-2014-155264,Sunday 19 October 2014,Wednesday 22 October 2014,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,$3,1,0.2,$1,Oct,ober,10
9339,CA-2014-155264,Sunday 19 October 2014,Wednesday 22 October 2014,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$20,6,0.2,$7,Oct,ober,10
9450,CA-2014-140032,Monday 8 September 2014,Saturday 13 September 2014,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",$9,2,0.2,$3,Sep,tember,9
9491,CA-2017-111738,Tuesday 3 January 2017,Saturday 7 January 2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,"$2,022",8,0.2,$683,Jan,uary,1
9706,CA-2017-125990,Thursday 19 October 2017,Monday 23 October 2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,$40,3,0.2,$14,Oct,ober,10
9716,CA-2016-116379,Monday 7 November 2016,Saturday 12 November 2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,$58,2,0.2,$20,Nov,ember,11
9825,US-2014-164406,Friday 15 August 2014,Tuesday 19 August 2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,$18,4,0.2,$6,Aug,ust,8
9826,US-2014-164406,Friday 15 August 2014,Tuesday 19 August 2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,$46,3,0.2,$15,Aug,ust,8
138,CA-2016-145583,Thursday 13 October 2016,Wednesday 19 October 2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$76,3,0.2,$27,Oct,ober,10
324,CA-2016-162138,Saturday 23 April 2016,Wednesday 27 April 2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$252,6,0.2,$82,Apr,il,4
497,CA-2016-126158,Monday 25 July 2016,Sunday 31 July 2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,$120,8,0.2,$40,Jul,y,7
640,CA-2016-115917,Friday 20 May 2016,Wednesday 25 May 2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$15,4,0.2,$5,May,,5
787,CA-2017-129567,Friday 17 March 2017,Tuesday 21 March 2017,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$17,2,0.2,$6,Mar,ch,3
942,CA-2016-142958,Tuesday 13 December 2016,Tuesday 20 December 2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",$6,2,0.2,$2,Dec,ember,12
1058,CA-2017-167150,Sunday 10 December 2017,Sunday 17 December 2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$20,4,0.2,$7,Dec,ember,12
1059,CA-2017-167150,Sunday 10 December 2017,Sunday 17 December 2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$66,2,0.2,$23,Dec,ember,12
1114,CA-2017-140585,Monday 18 December 2017,Saturday 23 December 2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,$47,2,0.2,$16,Dec,ember,12
1297,CA-2017-115427,Saturday 30 December 2017,Wednesday 3 January 2018,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",$14,2,0.2,$5,Dec,ember,12
1298,CA-2017-115427,Saturday 30 December 2017,Wednesday 3 January 2018,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,$21,2,0.2,$6,Dec,ember,12
1308,CA-2016-141397,Monday 20 June 2016,Tuesday 21 June 2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,$18,3,0.2,$6,Jun,e,6
1374,US-2014-157021,Tuesday 1 April 2014,Sunday 6 April 2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",$17,4,0.2,$6,Apr,il,4
1427,US-2015-164448,Saturday 31 October 2015,Wednesday 4 November 2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,$10,2,0.2,$3,Oct,ober,10
1429,US-2015-164448,Saturday 31 October 2015,Wednesday 4 November 2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$30,5,0.2,$9,Oct,ober,10
1544,CA-2014-107181,Tuesday 4 February 2014,Saturday 8 February 2014,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,$83,3,0.2,$29,Feb,ruary,2
1762,CA-2015-130785,Saturday 5 September 2015,Wednesday 9 September 2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",$29,6,0.2,$10,Sep,tember,9
2017,CA-2015-113110,Thursday 19 March 2015,Monday 23 March 2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$18,2,0.2,$6,Mar,ch,3
2025,US-2017-111241,Sunday 20 August 2017,Tuesday 22 August 2017,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,$239,5,0.2,$78,Aug,ust,8
2027,CA-2016-113516,Thursday 8 September 2016,Saturday 10 September 2016,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$33,2,0.2,$12,Sep,tember,9
2028,CA-2016-113516,Thursday 8 September 2016,Saturday 10 September 2016,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$67,4,0.2,$23,Sep,tember,9
2043,CA-2015-104493,Friday 2 October 2015,Thursday 8 October 2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,$58,6,0.2,$20,Oct,ober,10
2109,CA-2015-164882,Saturday 31 October 2015,Saturday 31 October 2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,$398,3,0.2,$124,Oct,ober,10
2186,CA-2017-124576,Tuesday 1 August 2017,Friday 4 August 2017,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$55,2,0.2,$19,Aug,ust,8
2214,CA-2017-129378,Sunday 1 October 2017,Monday 2 October 2017,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$1,1,0.2,$1,Oct,ober,10
2215,CA-2017-129378,Sunday 1 October 2017,Monday 2 October 2017,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,$62,13,0.2,$21,Oct,ober,10
2385,US-2017-117534,Saturday 25 March 2017,Sunday 26 March 2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$186,4,0.2,$63,Mar,ch,3
2389,CA-2015-145065,Saturday 12 December 2015,Tuesday 15 December 2015,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,$24,2,0.2,$9,Dec,ember,12
2450,CA-2016-140207,Saturday 5 November 2016,Thursday 10 November 2016,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123,West,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,$29,5,0.2,$10,Nov,ember,11
2725,CA-2014-153479,Saturday 4 October 2014,Wednesday 8 October 2014,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,$96,2,0.2,$31,Oct,ober,10
2796,CA-2014-154599,Saturday 12 April 2014,Thursday 17 April 2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,$18,7,0.2,$7,Apr,il,4
